 Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name, Schedule run date,Day, Week
 lt367a429, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt367a429, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt367a429, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt368a430, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt368a430, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt368a430, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt369a431, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt369a431, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt369a431, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt370a432, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt370a432, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt370a432, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt371a433, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt371a433, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt371a433, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt373a435, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt373a435, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt373a435, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt374a436, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt374a436, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt374a436, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt375a437, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt375a437, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt375a437, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt376a438, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt376a438, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt376a438, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt377a439, UWO,APPPS1, t, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lt377a439, UWO,APPPS1, t, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lt377a439, UWO,APPPS1, t, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160205,1,1
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160209,1,1
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160207,1,1
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160208,1,1
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Initial Touch Training v3,20160204,1,1
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Must Initiate Training v3,20160207,1,1
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Must Touch Training v3,20160205,1,1
 lt367a429, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt367a429, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lt368a430, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt368a430, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lt368a430, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lt368a430, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lt369a431, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt369a431, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lt370a432, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt370a432, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lt370a432, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lt370a432, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lt370a432, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lt371a433, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt371a433, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lt373a435, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt373a435, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lt374a436, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt374a436, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lt375a437, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt375a437, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lt376a438, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt376a438, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lt377a439, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lt377a439, UWO,APPPS1, t, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160222,1,2
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160224,1,3
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160225,1,3
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160227,1,3
 lw353a415, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160228,1,3
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160222,1,2
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160224,1,3
 lw354a416, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160225,1,3
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw355a417, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160222,1,2
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw356a418, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw357a419, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw358a420, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160222,1,2
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,1
 lw359a421, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,1
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw360a422, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160222,1,2
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw361a423, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160222,1,2
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160224,1,3
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160225,1,3
 lw362a424, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160227,1,3
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160222,1,2
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160224,1,3
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160225,1,3
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160227,1,3
 lw363a425, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160228,1,3
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160222,1,2
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160224,1,3
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160225,1,3
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160227,1,3
 lw364a426, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160228,1,3
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw365a427, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160208,1,1
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160209,1,1
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160210,1,1
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160211,1,1
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160215,1,1
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160216,1,2
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160218,1,2
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160220,1,2
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160221,1,2
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160222,1,2
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160224,1,3
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160225,1,3
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160227,1,3
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160228,1,3
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160229,1,3
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160302,1,4
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160303,1,4
 lw366a428, UWO,APPPS1, w, M,4, Mouse PAL Punish Incorrect Training v3 ,20160306,1,4
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Initial Touch Training v3,9/07/2015 12:17:11 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Must Initiate Training v3,9/09/2015 12:57:28 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Must Touch Training v3,9/08/2015 1:04:17 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,9/21/2015 12:11:36 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,9/18/2015 12:22:10 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,9/17/2015 1:17:59 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,9/16/2015 1:01:09 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,9/15/2015 12:46:11 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,9/14/2015 12:35:45 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,9/11/2015 12:34:44 PM,1,1
gt160a361, UOG,APPPS1,t,F,4,Mouse PAL Punish Incorrect Training v3,9/10/2015 1:17:55 PM,1,1
gt161a362, UOG,APPPS1,t,F,4, Mouse PAL Initial Touch Training v3,20150907,1,1
gt161a362, UOG,APPPS1,t,F,4, Mouse PAL Must Initiate Training v3,20150909,1,1
gt161a362, UOG,APPPS1,t,F,4, Mouse PAL Must Touch Training v3,20150908,1,1
